Date,City,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Max_Temperature_C,Min_Temperature_C,Avg_Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Month,Season
2020-07-26,Delhi,Delhi,127,Moderate,51,79,28,27,2.29,48,18,41.4,32.3,36.9,90.8,0.0,5.8,SE,1002.15,8.1,7,Monsoon
2020-07-27,Delhi,Delhi,133,Moderate,61,70,31,25,2.72,60,12,38.9,24.2,31.5,76.0,0.0,7.9,S,1023.03,8.2,7,Monsoon
2020-07-28,Delhi,Delhi,120,Moderate,40,61,37,27,2.55,38,19,37.2,22.8,30.0,86.6,24.95,10.4,SE,1008.77,4.3,7,Monsoon
2020-07-29,Delhi,Delhi,128,Moderate,38,86,27,27,3.36,37,20,41.9,29.4,35.7,90.9,0.0,8.3,SW,1024.83,6.7,7,Monsoon
2020-07-30,Delhi,Delhi,153,Moderate,67,80,51,31,2.97,44,27,40.5,27.9,34.2,85.6,0.0,13.0,W,1011.87,5.7,7,Monsoon
2020-07-31,Delhi,Delhi,173,Moderate,74,108,45,34,3.28,56,1,34.1,25.3,29.7,64.8,0.0,7.8,NE,989.62,12.4,7,Monsoon
2020-08-01,Delhi,Delhi,106,Moderate,32,63,22,29,2.39,65,15,43.8,33.5,38.6,67.4,0.0,6.9,NW,1032.18,9.2,8,Monsoon
2020-08-02,Delhi,Delhi,116,Moderate,44,60,29,16,1.61,44,25,41.4,27.7,34.6,99.8,6.78,8.4,NW,1019.92,8.9,8,Monsoon
2020-08-03,Delhi,Delhi,158,Moderate,65,90,51,32,2.51,39,26,36.8,24.3,30.6,63.8,0.0,4.5,SE,1014.69,4.4,8,Monsoon
2020-08-04,Delhi,Delhi,98,Satisfactory,30,81,27,18,3.8,30,22,40.0,27.1,33.6,82.3,0.0,16.0,W,1018.18,8.3,8,Monsoon
2020-08-05,Delhi,Delhi,129,Moderate,40,90,43,26,2.46,33,13,37.6,22.9,30.2,84.0,10.13,8.3,N,1006.01,4.9,8,Monsoon
2020-08-06,Delhi,Delhi,151,Moderate,74,101,27,27,2.86,56,19,35.5,23.2,29.3,80.7,1.04,7.0,W,1015.23,10.4,8,Monsoon
2020-08-07,Delhi,Delhi,146,Moderate,50,85,48,24,3.16,34,25,38.2,27.7,33.0,77.7,3.57,6.3,N,1006.27,4.4,8,Monsoon
2020-08-08,Delhi,Delhi,162,Moderate,40,65,45,29,3.74,49,19,39.9,30.7,35.3,81.2,0.0,5.3,E,1001.58,9.0,8,Monsoon
2020-08-09,Delhi,Delhi,114,Moderate,53,50,27,19,2.58,26,12,31.1,21.6,26.4,72.8,9.75,11.0,SW,1032.62,5.6,8,Monsoon
2020-08-10,Delhi,Delhi,134,Moderate,54,85,31,25,2.54,43,28,40.1,28.5,34.3,76.2,0.0,6.6,N,1027.68,6.9,8,Monsoon
2020-08-11,Delhi,Delhi,170,Moderate,76,79,62,33,3.42,61,22,36.1,27.4,31.7,94.5,0.0,2.7,N,1018.98,10.8,8,Monsoon
2020-08-12,Delhi,Delhi,129,Moderate,47,62,28,15,2.8,40,18,38.3,23.6,31.0,86.0,0.0,7.1,E,1004.31,5.4,8,Monsoon
2020-08-13,Delhi,Delhi,175,Moderate,64,103,55,42,2.6,62,34,34.2,21.9,28.0,87.8,0.0,4.6,S,1002.79,4.2,8,Monsoon
2020-08-14,Delhi,Delhi,118,Moderate,42,95,50,25,2.61,48,16,33.3,21.4,27.4,82.0,9.55,4.6,NW,1004.85,9.4,8,Monsoon
2020-08-15,Delhi,Delhi,130,Moderate,49,80,47,25,2.69,69,9,32.7,19.1,25.9,84.7,23.16,4.6,SW,1027.76,7.3,8,Monsoon
2020-08-16,Delhi,Delhi,131,Moderate,61,84,39,25,2.66,34,32,32.0,20.5,26.3,82.8,0.0,8.8,W,1015.22,9.6,8,Monsoon
2020-08-17,Delhi,Delhi,113,Moderate,38,55,34,20,1.57,47,27,34.4,19.8,27.1,81.5,1.51,8.2,SW,1002.43,7.7,8,Monsoon
2020-08-18,Delhi,Delhi,148,Moderate,54,86,44,23,3.18,34,19,33.8,20.7,27.2,82.4,0.0,13.4,E,1016.3,7.6,8,Monsoon
2020-08-19,Delhi,Delhi,181,Moderate,85,104,60,35,3.91,60,29,37.7,26.7,32.2,78.4,0.0,10.2,E,1016.59,3.7,8,Monsoon
2020-08-20,Delhi,Delhi,143,Moderate,53,111,47,24,3.19,55,31,35.5,26.0,30.8,72.3,0.0,8.9,E,1018.52,5.4,8,Monsoon
2020-08-21,Delhi,Delhi,154,Moderate,60,105,69,28,3.13,63,24,35.8,24.4,30.1,82.9,0.0,9.9,NW,1011.13,5.9,8,Monsoon
2020-08-22,Delhi,Delhi,107,Moderate,42,68,33,27,1.62,35,5,33.0,21.4,27.2,88.1,8.52,12.8,E,1012.24,8.6,8,Monsoon
2020-08-23,Delhi,Delhi,114,Moderate,43,50,39,23,1.64,63,16,33.3,20.5,26.9,82.5,4.5,8.7,SE,1022.08,11.8,8,Monsoon
2020-08-24,Delhi,Delhi,115,Moderate,42,64,32,31,2.54,55,13,29.5,21.0,25.3,67.6,4.38,11.2,N,1023.19,6.1,8,Monsoon
2020-08-25,Delhi,Delhi,112,Moderate,38,80,35,17,1.95,48,11,38.3,28.8,33.5,86.2,2.96,10.6,W,1014.54,5.5,8,Monsoon
2020-08-26,Delhi,Delhi,158,Moderate,60,86,51,30,3.37,74,18,36.1,24.0,30.1,91.7,0.0,11.0,S,1005.44,7.4,8,Monsoon
2020-08-27,Delhi,Delhi,162,Moderate,88,66,23,37,2.76,62,25,31.4,17.4,24.4,99.4,0.0,8.6,W,1016.93,11.9,8,Monsoon
2020-08-28,Delhi,Delhi,115,Moderate,46,85,36,26,2.31,59,7,29.9,20.5,25.2,74.6,0.0,10.9,W,1001.52,6.9,8,Monsoon
2020-08-29,Delhi,Delhi,115,Moderate,33,74,34,26,2.77,43,15,31.4,19.6,25.5,72.3,0.67,9.8,N,1015.58,5.5,8,Monsoon
2020-08-30,Delhi,Delhi,143,Moderate,62,89,36,31,3.9,38,14,30.2,21.5,25.9,78.0,3.59,10.6,SE,1022.89,7.4,8,Monsoon
2020-08-31,Delhi,Delhi,199,Moderate,70,133,63,34,3.91,92,28,26.8,13.1,20.0,81.3,0.0,8.0,SW,1010.51,9.3,8,Monsoon
2020-09-01,Delhi,Delhi,79,Satisfactory,10,87,27,16,1.38,30,2,29.9,18.3,24.1,88.7,5.98,7.0,S,1001.23,9.8,9,Monsoon
2020-09-02,Delhi,Delhi,160,Moderate,74,116,40,36,3.81,76,29,33.1,20.3,26.7,82.8,0.0,1.6,SE,1021.7,8.0,9,Monsoon
2020-09-03,Delhi,Delhi,136,Moderate,68,72,30,30,3.04,42,28,28.3,17.3,22.8,59.2,0.0,13.1,NE,1020.11,7.3,9,Monsoon
2020-09-04,Delhi,Delhi,191,Moderate,55,104,69,45,3.4,66,25,33.7,23.4,28.5,66.8,0.0,7.6,S,1015.02,6.0,9,Monsoon
2020-09-05,Delhi,Delhi,103,Moderate,45,63,27,28,0.97,29,7,27.9,13.1,20.5,70.4,0.0,10.0,SW,1009.38,10.2,9,Monsoon
2020-09-06,Delhi,Delhi,109,Moderate,33,54,38,23,1.64,48,22,33.5,21.7,27.6,95.3,0.0,8.5,W,1002.43,9.0,9,Monsoon
2020-09-07,Delhi,Delhi,145,Moderate,47,97,34,32,3.26,68,23,25.9,15.0,20.4,82.1,0.0,4.4,E,1011.68,12.9,9,Monsoon
2020-09-08,Delhi,Delhi,126,Moderate,46,55,27,25,2.85,60,16,27.3,18.4,22.8,72.2,0.0,1.8,W,997.17,8.7,9,Monsoon
2020-09-09,Delhi,Delhi,89,Satisfactory,36,43,24,25,1.48,25,15,31.7,19.3,25.5,91.0,0.0,8.5,NE,1020.33,7.9,9,Monsoon
2020-09-10,Delhi,Delhi,142,Moderate,50,95,44,23,2.64,38,16,30.0,20.0,25.0,76.0,0.0,4.6,SE,1023.28,9.0,9,Monsoon
2020-09-11,Delhi,Delhi,129,Moderate,60,104,43,14,2.55,37,28,27.0,18.0,22.5,82.7,0.0,2.7,NE,1011.95,8.0,9,Monsoon
2020-09-12,Delhi,Delhi,168,Moderate,67,118,54,33,3.3,47,28,26.9,18.1,22.5,84.3,0.0,9.4,S,1012.93,11.3,9,Monsoon
2020-09-13,Delhi,Delhi,156,Moderate,81,83,51,36,3.37,76,10,31.8,17.0,24.4,93.9,0.0,9.2,E,1026.0,11.2,9,Monsoon
2020-09-14,Delhi,Delhi,159,Moderate,71,100,37,30,2.48,33,19,25.7,15.3,20.5,78.0,10.12,14.6,N,1021.67,12.3,9,Monsoon
2020-09-15,Delhi,Delhi,183,Moderate,70,119,69,33,2.49,50,20,24.4,9.8,17.1,68.6,0.0,6.1,E,993.24,12.3,9,Monsoon
2020-09-16,Delhi,Delhi,176,Moderate,74,121,41,30,3.39,82,42,31.4,17.2,24.3,81.6,0.0,5.2,S,1017.5,8.7,9,Monsoon
2020-09-17,Delhi,Delhi,112,Moderate,52,64,28,27,1.02,59,7,22.9,12.5,17.7,74.8,0.0,8.2,E,1024.36,10.9,9,Monsoon
2020-09-18,Delhi,Delhi,143,Moderate,54,68,42,27,2.89,48,6,25.5,10.9,18.2,72.0,0.0,5.9,SE,1005.61,10.1,9,Monsoon
2020-09-19,Delhi,Delhi,131,Moderate,40,94,37,28,2.6,39,11,25.3,15.2,20.3,60.5,0.0,11.1,E,1020.03,11.9,9,Monsoon
2020-09-20,Delhi,Delhi,130,Moderate,46,89,38,28,2.69,40,29,20.7,5.9,13.3,94.5,0.0,10.3,SW,1019.45,6.5,9,Monsoon
2020-09-21,Delhi,Delhi,149,Moderate,46,69,40,26,3.29,59,23,23.7,11.6,17.6,80.1,0.0,9.7,NE,1029.12,11.0,9,Monsoon
2020-09-22,Delhi,Delhi,161,Moderate,56,84,49,38,3.35,51,17,25.1,12.7,18.9,77.1,0.0,4.7,NE,1023.83,13.7,9,Monsoon
2020-09-23,Delhi,Delhi,178,Moderate,63,101,50,40,3.58,47,20,22.6,8.2,15.4,90.1,0.0,6.7,N,1002.11,10.3,9,Monsoon
2020-09-24,Delhi,Delhi,136,Moderate,58,102,36,27,3.36,53,12,24.7,11.5,18.1,91.4,0.0,1.7,E,1010.57,13.1,9,Monsoon
2020-09-25,Delhi,Delhi,137,Moderate,53,73,38,32,2.0,22,23,23.8,14.2,19.0,83.9,0.0,4.8,SE,1010.49,11.3,9,Monsoon
2020-09-26,Delhi,Delhi,131,Moderate,61,68,16,21,2.66,24,11,21.8,11.3,16.5,76.8,0.0,10.2,S,1018.3,10.1,9,Monsoon
2020-09-27,Delhi,Delhi,116,Moderate,50,73,32,30,2.41,40,25,23.1,8.8,15.9,66.8,0.0,8.3,N,1007.32,5.8,9,Monsoon
2020-09-28,Delhi,Delhi,180,Moderate,73,111,58,39,3.77,68,28,23.8,11.6,17.7,88.6,0.0,8.2,SE,1033.69,10.8,9,Monsoon
2020-09-29,Delhi,Delhi,158,Moderate,67,89,49,37,4.19,69,20,26.9,14.0,20.5,76.8,0.0,11.4,NW,1029.16,13.2,9,Monsoon
2020-09-30,Delhi,Delhi,154,Moderate,48,90,48,32,2.82,55,19,26.6,12.5,19.6,78.3,0.0,7.4,W,1010.63,9.8,9,Monsoon
2020-10-01,Delhi,Delhi,171,Moderate,72,102,51,28,2.53,33,28,20.1,12.1,16.1,55.8,0.0,11.6,E,1015.72,11.7,10,Post-Monsoon
2020-10-02,Delhi,Delhi,214,Poor,77,129,61,49,4.78,95,37,18.2,5.8,12.0,57.1,0.0,8.7,SW,1030.59,11.6,10,Post-Monsoon
2020-10-03,Delhi,Delhi,161,Moderate,61,104,38,32,3.03,69,39,17.9,9.1,13.5,52.5,0.0,2.5,SW,1005.54,10.0,10,Post-Monsoon
2020-10-04,Delhi,Delhi,149,Moderate,60,74,34,35,2.78,41,22,16.8,2.9,9.8,55.3,0.0,6.9,NE,1029.35,10.0,10,Post-Monsoon
2020-10-05,Delhi,Delhi,142,Moderate,65,86,51,27,2.58,48,29,20.7,10.5,15.6,67.6,0.0,11.9,E,1008.77,9.7,10,Post-Monsoon
2020-10-06,Delhi,Delhi,198,Moderate,82,102,71,44,4.61,84,29,19.5,10.5,15.0,56.4,0.0,8.2,S,997.26,12.5,10,Post-Monsoon
2020-10-07,Delhi,Delhi,155,Moderate,71,73,53,36,3.35,42,20,20.6,8.2,14.4,64.6,0.0,10.2,SE,1020.58,9.0,10,Post-Monsoon
2020-10-08,Delhi,Delhi,164,Moderate,55,128,37,40,3.49,47,19,17.8,5.8,11.8,86.1,0.0,6.2,W,1006.06,12.5,10,Post-Monsoon
2020-10-09,Delhi,Delhi,188,Moderate,101,86,67,34,4.32,60,32,17.9,6.1,12.0,66.3,0.0,9.8,NE,1006.22,10.8,10,Post-Monsoon
2020-10-10,Delhi,Delhi,157,Moderate,76,92,61,25,3.51,50,25,15.8,4.1,9.9,63.6,0.0,7.0,N,1012.18,14.1,10,Post-Monsoon
2020-10-11,Delhi,Delhi,130,Moderate,53,56,29,21,2.43,52,26,21.0,10.9,15.9,51.1,0.0,8.4,NW,1014.43,9.7,10,Post-Monsoon
2020-10-12,Delhi,Delhi,216,Poor,79,116,72,47,4.16,60,31,20.0,7.0,13.5,52.0,0.0,8.1,E,1026.05,10.9,10,Post-Monsoon
2020-10-13,Delhi,Delhi,200,Moderate,79,122,65,36,3.53,66,34,20.3,11.6,16.0,65.3,0.0,10.8,NE,999.69,9.0,10,Post-Monsoon
2020-10-14,Delhi,Delhi,229,Poor,98,168,70,41,4.01,73,34,17.0,5.8,11.4,56.3,0.0,3.9,SW,1007.7,13.1,10,Post-Monsoon
2020-10-15,Delhi,Delhi,117,Moderate,41,67,33,22,2.24,26,22,17.3,4.6,10.9,55.3,0.0,8.3,W,1012.6,12.9,10,Post-Monsoon
2020-10-16,Delhi,Delhi,191,Moderate,77,94,44,38,4.29,56,25,11.8,0.4,6.1,53.5,0.0,6.1,S,1008.89,14.4,10,Post-Monsoon
2020-10-17,Delhi,Delhi,140,Moderate,59,81,46,35,2.26,46,22,14.4,1.1,7.7,71.2,0.0,7.5,E,999.85,12.8,10,Post-Monsoon
2020-10-18,Delhi,Delhi,192,Moderate,70,126,55,40,4.3,74,27,11.7,-1.6,5.0,70.4,0.0,5.4,SE,1014.37,11.4,10,Post-Monsoon
2020-10-19,Delhi,Delhi,173,Moderate,62,121,56,30,3.21,57,30,18.0,9.1,13.5,67.5,0.0,7.2,S,1014.79,14.2,10,Post-Monsoon
2020-10-20,Delhi,Delhi,208,Poor,63,136,54,52,4.38,75,28,12.6,-2.0,5.3,60.4,0.0,5.9,E,1019.33,10.4,10,Post-Monsoon
2020-10-21,Delhi,Delhi,124,Moderate,48,66,33,25,2.75,51,20,14.5,1.1,7.8,78.5,0.0,2.8,S,1018.2,10.1,10,Post-Monsoon
2020-10-22,Delhi,Delhi,126,Moderate,54,90,51,15,2.29,34,15,20.5,8.6,14.5,44.8,0.0,10.8,NE,1017.12,9.9,10,Post-Monsoon
2020-10-23,Delhi,Delhi,199,Moderate,93,135,58,34,3.99,47,30,16.8,7.3,12.1,65.1,0.0,10.5,S,1012.88,10.9,10,Post-Monsoon
2020-10-24,Delhi,Delhi,182,Moderate,74,125,71,41,4.97,67,23,18.5,6.9,12.7,84.6,0.0,6.2,N,1012.65,11.1,10,Post-Monsoon
2020-10-25,Delhi,Delhi,172,Moderate,78,115,41,34,3.51,67,25,14.0,1.1,7.6,67.0,0.0,9.1,NE,1004.88,15.0,10,Post-Monsoon
2020-10-26,Delhi,Delhi,226,Poor,99,146,65,37,4.97,50,31,8.6,-0.8,3.9,63.7,0.0,13.8,SW,998.19,13.4,10,Post-Monsoon
2020-10-27,Delhi,Delhi,74,Satisfactory,53,42,28,15,1.13,32,1,11.5,0.8,6.2,69.1,0.0,8.4,N,1015.23,12.7,10,Post-Monsoon
2020-10-28,Delhi,Delhi,154,Moderate,55,96,54,27,3.53,64,20,13.6,1.9,7.7,73.2,0.0,5.1,E,1026.73,13.9,10,Post-Monsoon
2020-10-29,Delhi,Delhi,155,Moderate,69,75,56,27,3.1,47,19,13.1,3.9,8.5,64.6,0.0,8.0,NW,1010.06,9.9,10,Post-Monsoon
2020-10-30,Delhi,Delhi,173,Moderate,69,105,52,38,3.88,55,14,10.8,0.3,5.5,52.2,0.0,6.1,SW,1017.38,13.1,10,Post-Monsoon
2020-10-31,Delhi,Delhi,153,Moderate,33,98,69,21,3.76,40,26,10.3,0.1,5.2,69.3,0.0,6.8,W,1009.38,10.8,10,Post-Monsoon
2020-11-01,Delhi,Delhi,236,Poor,97,146,58,48,5.36,87,24,11.4,1.3,6.4,58.3,4.87,7.5,N,1011.61,12.2,11,Post-Monsoon
2020-11-02,Delhi,Delhi,218,Poor,96,121,71,37,3.79,65,39,5.5,-7.7,-1.1,77.2,0.0,9.9,NE,1014.11,14.7,11,Post-Monsoon
2020-11-03,Delhi,Delhi,272,Poor,107,163,79,58,5.02,76,36,7.3,-3.4,1.9,75.4,0.0,7.0,NW,1017.75,14.9,11,Post-Monsoon
2020-11-04,Delhi,Delhi,270,Poor,110,166,87,54,5.42,63,42,9.1,-4.2,2.5,74.6,0.0,7.0,NE,1005.27,12.1,11,Post-Monsoon
2020-11-05,Delhi,Delhi,221,Poor,97,120,64,29,5.19,47,29,10.2,-2.1,4.1,47.1,0.0,5.0,E,1008.36,12.2,11,Post-Monsoon
2020-11-06,Delhi,Delhi,232,Poor,90,119,65,52,4.31,94,36,12.1,0.0,6.0,78.5,0.0,11.4,NW,1015.03,14.7,11,Post-Monsoon
2020-11-07,Delhi,Delhi,235,Poor,100,138,71,50,5.21,58,24,9.3,-0.5,4.4,76.8,0.0,6.3,S,1009.5,13.7,11,Post-Monsoon
2020-11-08,Delhi,Delhi,151,Moderate,66,92,42,30,2.29,28,27,7.7,-0.4,3.7,66.7,0.0,7.0,E,1019.58,15.0,11,Post-Monsoon
2020-11-09,Delhi,Delhi,277,Poor,90,158,74,55,5.74,94,39,9.1,-1.8,3.6,66.8,0.0,6.6,SW,1005.72,11.9,11,Post-Monsoon
2020-11-10,Delhi,Delhi,177,Moderate,65,94,53,35,4.84,69,13,13.9,2.8,8.3,56.0,0.0,5.9,S,1004.62,15.0,11,Post-Monsoon
2020-11-11,Delhi,Delhi,141,Moderate,70,92,43,33,2.74,56,15,3.4,-4.7,-0.6,68.5,0.0,9.3,SE,1010.92,12.5,11,Post-Monsoon
2020-11-12,Delhi,Delhi,259,Poor,110,150,79,52,5.87,113,24,13.5,-0.3,6.6,72.5,0.0,8.0,SE,1013.56,14.1,11,Post-Monsoon
2020-11-13,Delhi,Delhi,191,Moderate,61,84,60,42,4.71,74,30,12.5,4.0,8.2,71.7,0.0,5.3,N,1010.93,12.0,11,Post-Monsoon
2020-11-14,Delhi,Delhi,208,Poor,86,110,70,43,4.43,62,35,12.5,2.8,7.6,64.8,0.0,11.5,S,1018.06,15.0,11,Post-Monsoon
2020-11-15,Delhi,Delhi,203,Poor,78,116,66,38,3.08,70,22,10.4,-1.7,4.3,71.2,0.0,4.9,SE,1011.3,10.1,11,Post-Monsoon
2020-11-16,Delhi,Delhi,218,Poor,99,132,77,44,3.55,65,33,7.7,-2.2,2.7,59.0,0.0,1.3,W,1019.06,13.9,11,Post-Monsoon
2020-11-17,Delhi,Delhi,255,Poor,104,161,85,60,5.9,86,42,7.8,-6.6,0.6,66.6,0.0,6.8,SW,1016.23,14.3,11,Post-Monsoon
2020-11-18,Delhi,Delhi,227,Poor,81,163,65,50,4.28,89,36,12.8,3.7,8.2,47.6,0.0,8.7,W,1026.36,11.0,11,Post-Monsoon
2020-11-19,Delhi,Delhi,247,Poor,89,143,70,47,5.51,105,36,8.0,-0.5,3.8,62.9,0.0,10.2,S,1012.03,15.0,11,Post-Monsoon
2020-11-20,Delhi,Delhi,249,Poor,99,166,78,46,5.08,113,40,7.3,-2.7,2.3,53.5,0.0,8.7,SW,1020.13,12.8,11,Post-Monsoon
2020-11-21,Delhi,Delhi,221,Poor,93,128,62,46,4.4,74,35,6.6,-5.8,0.4,69.4,0.0,10.7,E,1014.26,15.0,11,Post-Monsoon
2020-11-22,Delhi,Delhi,146,Moderate,37,73,46,33,2.84,55,19,9.4,-4.9,2.2,64.1,0.0,5.4,NW,1010.21,13.2,11,Post-Monsoon
2020-11-23,Delhi,Delhi,284,Poor,99,179,90,60,5.69,81,40,6.7,-2.5,2.1,69.6,0.0,9.3,SE,1002.94,14.9,11,Post-Monsoon
2020-11-24,Delhi,Delhi,277,Poor,96,141,73,49,5.75,112,33,5.2,-7.7,-1.2,40.3,0.0,9.3,NE,1019.5,14.8,11,Post-Monsoon
2020-11-25,Delhi,Delhi,198,Moderate,71,138,64,41,3.53,65,31,2.6,-12.1,-4.8,68.6,0.0,2.5,NW,1036.26,12.3,11,Post-Monsoon
2020-11-26,Delhi,Delhi,335,Very Poor,149,182,92,71,6.28,91,46,4.3,-10.5,-3.1,59.3,0.0,14.5,S,1022.59,15.0,11,Post-Monsoon
2020-11-27,Delhi,Delhi,208,Poor,88,146,53,51,4.61,77,30,4.0,-4.6,-0.3,72.2,20.74,9.2,SE,997.68,14.1,11,Post-Monsoon
2020-11-28,Delhi,Delhi,160,Moderate,56,79,40,24,3.78,46,24,8.4,-0.2,4.1,69.0,0.0,13.1,N,1012.74,13.6,11,Post-Monsoon
2020-11-29,Delhi,Delhi,247,Poor,110,149,74,49,4.88,83,47,1.8,-8.1,-3.1,45.3,0.0,4.0,N,1027.03,14.8,11,Post-Monsoon
2020-11-30,Delhi,Delhi,159,Moderate,72,89,49,38,3.05,84,26,5.6,-3.6,1.0,39.5,0.0,12.3,SE,1022.89,14.9,11,Post-Monsoon
2020-12-01,Delhi,Delhi,307,Very Poor,131,201,75,62,6.12,100,43,4.3,-5.9,-0.8,50.7,0.0,10.5,E,1012.86,12.6,12,Winter
2020-12-02,Delhi,Delhi,281,Poor,100,162,82,59,6.2,89,48,7.8,-2.2,2.8,79.0,0.0,3.5,SW,1001.2,9.0,12,Winter
2020-12-03,Delhi,Delhi,231,Poor,75,127,65,44,4.21,82,26,6.9,-4.1,1.4,69.3,0.0,11.6,E,1005.16,11.7,12,Winter
2020-12-04,Delhi,Delhi,217,Poor,82,125,62,45,4.18,73,34,1.8,-11.2,-4.7,71.8,0.0,7.7,S,1009.72,15.0,12,Winter
2020-12-05,Delhi,Delhi,139,Moderate,56,89,50,27,2.3,58,22,3.1,-11.3,-4.1,66.8,0.0,2.2,W,1021.96,14.4,12,Winter
2020-12-06,Delhi,Delhi,270,Poor,93,170,81,49,4.9,100,38,4.3,-5.7,-0.7,67.2,0.0,5.4,N,1019.77,15.0,12,Winter
2020-12-07,Delhi,Delhi,266,Poor,99,140,68,54,5.03,112,42,-3.2,-12.5,-7.9,61.6,0.0,10.2,NE,1001.64,14.7,12,Winter
2020-12-08,Delhi,Delhi,214,Poor,95,117,48,44,3.92,68,19,0.6,-10.4,-4.9,60.3,0.0,8.4,W,1010.46,14.9,12,Winter
2020-12-09,Delhi,Delhi,234,Poor,87,138,56,46,4.92,83,42,2.0,-9.8,-3.9,72.5,0.0,6.8,S,1011.51,13.4,12,Winter
2020-12-10,Delhi,Delhi,202,Poor,90,116,44,34,3.88,62,35,8.1,-6.1,1.0,60.7,0.0,13.2,S,989.13,14.1,12,Winter
2020-12-11,Delhi,Delhi,235,Poor,95,135,60,42,4.34,85,35,4.1,-6.3,-1.1,65.4,0.0,6.4,NE,1007.61,15.0,12,Winter
2020-12-12,Delhi,Delhi,229,Poor,81,139,77,38,4.62,51,24,1.8,-10.5,-4.3,61.0,0.0,12.4,S,1019.51,13.0,12,Winter
2020-12-13,Delhi,Delhi,294,Poor,108,195,90,56,6.24,111,42,4.6,-5.8,-0.6,58.6,0.0,12.4,SE,991.2,14.9,12,Winter
2020-12-14,Delhi,Delhi,242,Poor,92,156,90,53,4.69,80,36,9.3,-5.6,1.9,59.6,0.0,13.2,NE,1018.66,7.4,12,Winter
2020-12-15,Delhi,Delhi,191,Moderate,72,97,37,36,3.15,65,22,-3.7,-17.8,-10.8,44.5,0.0,11.6,W,1019.72,14.1,12,Winter
2020-12-16,Delhi,Delhi,235,Poor,90,159,72,49,5.37,78,35,2.9,-8.2,-2.6,74.3,0.0,3.9,SW,1009.07,14.5,12,Winter
2020-12-17,Delhi,Delhi,243,Poor,114,127,68,52,4.45,102,35,7.1,-5.7,0.7,48.2,0.0,14.0,N,1004.7,13.1,12,Winter
2020-12-18,Delhi,Delhi,271,Poor,114,176,77,48,5.12,100,37,11.8,3.2,7.5,74.7,0.0,10.4,S,1018.44,12.5,12,Winter
2020-12-19,Delhi,Delhi,190,Moderate,82,105,48,38,4.42,57,31,3.7,-6.4,-1.4,83.1,0.0,8.4,S,996.57,11.9,12,Winter
2020-12-20,Delhi,Delhi,190,Moderate,77,113,45,37,3.27,63,36,-1.7,-9.8,-5.7,65.9,0.0,5.7,E,1028.29,15.0,12,Winter
2020-12-21,Delhi,Delhi,283,Poor,104,182,84,52,5.75,79,48,7.3,-1.4,2.9,98.9,0.0,9.9,S,1009.25,10.9,12,Winter
2020-12-22,Delhi,Delhi,196,Moderate,98,131,62,36,3.45,66,32,2.7,-9.8,-3.6,59.6,0.0,11.0,NE,1021.21,14.8,12,Winter
2020-12-23,Delhi,Delhi,260,Poor,99,158,74,53,5.06,95,45,6.9,-7.2,-0.2,66.0,0.0,8.6,E,990.59,9.8,12,Winter
2020-12-24,Delhi,Delhi,259,Poor,98,168,90,50,4.92,99,48,3.3,-10.7,-3.7,73.6,0.0,12.9,S,1010.02,12.0,12,Winter
2020-12-25,Delhi,Delhi,320,Very Poor,142,166,95,71,6.51,101,46,4.5,-7.5,-1.5,61.0,0.0,4.3,W,1025.53,9.3,12,Winter
2020-12-26,Delhi,Delhi,162,Moderate,49,114,54,30,3.22,39,17,2.8,-8.3,-2.7,82.7,0.0,10.6,SE,1007.04,12.5,12,Winter
2020-12-27,Delhi,Delhi,200,Moderate,77,115,68,38,3.86,71,27,5.5,-4.5,0.5,69.6,0.0,8.9,N,1006.14,12.7,12,Winter
2020-12-28,Delhi,Delhi,289,Poor,102,184,82,55,5.63,99,50,9.0,-1.7,3.6,58.4,0.0,2.5,SE,1007.4,15.0,12,Winter
2020-12-29,Delhi,Delhi,278,Poor,114,182,90,49,5.84,112,42,1.8,-8.9,-3.6,72.1,0.0,12.6,NW,1014.57,14.3,12,Winter
2020-12-30,Delhi,Delhi,164,Moderate,66,87,58,27,1.82,63,26,7.1,-1.4,2.8,58.1,0.0,0.7,NE,1026.92,15.0,12,Winter
2020-12-31,Delhi,Delhi,205,Poor,74,141,72,42,4.36,72,19,4.7,-8.1,-1.7,82.8,0.0,10.5,E,1003.16,15.0,12,Winter
2021-01-01,Delhi,Delhi,191,Moderate,81,134,59,47,3.46,78,20,6.2,-3.1,1.5,69.1,0.0,8.1,N,1001.85,13.8,1,Winter
2021-01-02,Delhi,Delhi,261,Poor,97,137,81,51,4.54,105,35,6.3,-7.9,-0.8,75.7,0.0,6.8,SW,1022.2,15.0,1,Winter
2021-01-03,Delhi,Delhi,273,Poor,113,146,84,50,5.25,96,33,12.0,0.4,6.2,59.7,0.0,8.5,SE,1003.54,14.8,1,Winter
2021-01-04,Delhi,Delhi,216,Poor,94,115,67,41,3.93,74,33,-2.7,-15.9,-9.3,72.1,0.0,5.8,SE,1024.0,14.5,1,Winter
2021-01-05,Delhi,Delhi,144,Moderate,76,88,43,33,3.21,39,19,4.8,-9.0,-2.1,73.8,0.0,7.9,SE,1010.28,15.0,1,Winter
